D1,F1,D2,F2,D3,F3,D4,F4,D5,F5,D6,F6,D7,F7
2.696472,33.49989,3.260662,34.992422,2.601462,40.975477,2.777528,34.745127,3.051778,33.64951,2.837504,35.859178,,
2.69747,33.505887,3.261842,35.007524,2.602376,40.984175,2.778464,34.746325,3.052918,33.65411,2.83848,35.881978,,
2.698528,33.529187,3.262756,35.021624,2.603312,41.009176,2.779622,34.764025,3.053914,33.681408,2.839438,35.897279,,
2.699484,33.542187,3.263712,35.035921,2.604248,41.018476,2.780558,34.780325,3.05487,33.685807,2.840618,35.904077,,
2.70046,33.558487,3.264628,35.049021,2.605428,41.052175,2.781576,34.788325,3.055806,33.69661,2.841554,35.911279,,
2.701478,33.566788,3.265808,35.056024,2.606384,41.071176,2.782552,34.807627,3.056946,33.714009,2.842488,35.927278,,
2.702536,33.592789,3.266764,35.073622,2.60734,41.087576,2.78363,34.818827,3.057862,33.728707,2.843446,35.953477,,
2.703512,33.596188,3.26772,35.087824,2.608298,41.105474,2.784608,34.838225,3.058818,33.741608,2.844584,35.966379,,
2.704508,33.611088,3.268678,35.095522,2.609376,41.122675,2.785584,34.845126,3.059754,33.752407,2.84552,35.970178,,
2.705404,33.625287,3.269858,35.106924,2.610352,41.141577,2.78654,34.856028,3.060872,33.778607,2.846476,35.990179,,
2.706522,33.64919,3.270772,35.124422,2.611328,41.155077,2.787658,34.873526,3.06187,33.793808,2.847474,35.999879,,
2.70752,33.64919,3.27175,35.129423,2.612346,41.187075,2.788574,34.881426,3.062846,33.799008,2.848634,36.020978,,
2.708496,33.674088,3.272706,35.144323,2.613404,41.199175,2.789572,34.891627,3.063844,33.80481,2.849528,36.033678,,
2.709412,33.684987,3.273804,35.160524,2.61442,41.224874,2.790528,34.907027,3.064922,33.82811,2.850464,36.045679,,
2.710592,33.711587,3.27476,35.173822,2.615316,41.248575,2.791626,34.932227,3.065878,33.837307,2.85144,36.069078,,
2.711508,33.713688,3.275716,35.180822,2.616312,41.264276,2.792582,34.933527,3.066834,33.84771,2.85256,36.069879,,
2.712484,33.730187,3.276714,35.195623,2.617432,41.287374,2.793538,34.948626,3.06781,33.86311,2.853556,36.094076,,
2.71342,33.746987,3.277772,35.204321,2.618368,41.300676,2.794556,34.965228,3.06893,33.88271,2.854512,36.107877,,
2.714538,33.766888,3.278768,35.220121,2.619344,41.323175,2.795634,34.970427,3.069946,33.896607,2.855448,36.132577,,
2.715556,33.776387,3.279744,35.233221,2.6203,41.350477,2.79659,34.989626,3.070842,33.917008,2.856568,36.148378,,
2.71641,33.789189,3.28068,35.242624,2.62144,41.362677,2.797546,34.998827,3.071778,33.922707,2.857524,36.150476,,
2.717488,33.813187,3.28182,35.251924,2.622396,41.384077,2.798544,35.005827,3.072896,33.938809,2.85848,36.168478,,
2.718546,33.82499,3.282736,35.261423,2.623372,41.399477,2.79946,35.024725,3.073852,33.95311,2.859436,36.189176,,
2.719544,33.841988,3.283692,35.283724,2.62435,41.420576,2.80064,35.043128,3.07481,33.960907,2.860596,36.202379,,
2.72048,33.852288,3.284668,35.288824,2.625428,41.442778,2.801514,35.052428,3.075786,33.980908,2.861532,36.220579,,
2.721436,33.872487,3.285848,35.305521,2.626384,41.457075,2.80251,35.071826,3.076924,33.99561,2.862488,36.236677,,
2.722596,33.878689,3.286804,35.308721,2.62734,41.476778,2.803488,35.079825,3.077922,34.000409,2.863444,36.249376,,
2.72351,33.899487,3.28772,35.331823,2.628316,41.482576,2.804626,35.105025,3.078818,34.021408,2.864564,36.277776,,
2.724508,33.91549,3.288696,35.336122,2.629436,41.510977,2.805562,35.113028,3.079794,34.028408,2.86554,36.296876,,
2.725444,33.924489,3.289796,35.342722,2.630392,41.530374,2.806518,35.123724,3.080912,34.046608,2.866536,36.307878,,
2.726562,33.941788,3.290772,35.356321,2.631328,41.553976,2.807516,35.127028,3.08189,34.06091,2.867656,36.328676,,
2.727498,33.964089,3.291728,35.376722,2.632304,41.574175,2.808574,35.155028,3.082826,34.08601,2.86855,36.343278,,
2.728516,33.96679,3.292704,35.391622,2.633444,41.591375,2.80955,35.172427,3.083822,34.095307,2.869508,36.362878,,
2.729432,33.97939,3.293762,35.394922,2.63444,41.611776,2.810486,35.188525,3.08492,34.096608,2.870484,36.377077,,
2.73053,34.002789,3.2948,35.411623,2.635396,41.632677,2.811484,35.194624,3.085898,34.122609,2.87146,36.397878,,
2.731506,34.015088,3.295716,35.419821,2.636312,41.646578,2.812642,35.211127,3.086832,34.132408,2.87262,36.419378,,
2.732422,34.027188,3.296672,35.429624,2.637452,41.666178,2.813598,35.228526,3.08779,34.14021,2.873556,36.423578,,
2.733418,34.042988,3.297832,35.440222,2.638388,41.689077,2.814514,35.238825,3.088928,34.160508,2.874492,36.445676,,
2.734558,34.05489,3.298768,35.467321,2.639364,41.698477,2.81547,35.254027,3.089864,34.17051,2.875448,36.470178,,
2.735556,34.071789,3.299724,35.456522,2.64032,41.720976,2.81661,35.278628,3.090882,34.18311,2.876566,36.483579,,
2.73647,34.091088,3.3007,35.477621,2.64144,41.746176,2.817546,35.288027,3.091776,34.192807,2.877584,36.502679,,
2.737488,34.104786,3.30182,35.492422,2.642396,41.771276,2.818542,35.297827,3.092978,34.210808,2.87848,36.519578,,
2.738546,34.11419,3.302816,35.497023,2.64331,41.787577,2.81952,35.317126,3.093872,34.22081,2.879496,36.544477,,
2.739522,34.132187,3.303752,35.515123,2.644368,41.805376,2.820658,35.331427,3.094828,34.235207,2.880574,36.551877,,
2.74052,34.134888,3.304708,35.523523,2.645488,41.817076,2.821574,35.353827,3.095806,34.25261,2.881532,36.567678,,
2.741434,34.14869,3.305806,35.540121,2.646404,41.831476,2.82251,35.362425,3.096924,34.272309,2.882488,36.595376,,
2.742574,34.165787,3.306784,35.546923,2.64736,41.852777,2.823486,35.373526,3.097922,34.272709,2.883504,36.602579,,
2.74355,34.183888,3.30772,35.559622,2.648316,41.865377,2.824646,35.403628,3.098836,34.29271,2.884522,36.622777,,
2.744486,34.198388,3.308656,35.572321,2.649434,41.893278,2.825542,35.410426,3.099834,34.304108,2.88554,36.642377,,
2.745402,34.21449,3.309856,35.583624,2.650412,41.911375,2.826558,35.422827,3.100932,34.309208,2.886536,36.642576,,
2.746562,34.221989,3.31077,35.587023,2.651348,41.926977,2.827474,35.433226,3.101888,34.324707,2.887472,36.668878,,
2.747518,34.234887,3.311768,35.600424,2.652304,41.944178,2.828614,35.457625,3.102844,34.337708,2.88859,36.683576,,
2.748474,34.240887,3.312704,35.609121,2.653422,41.959276,2.82957,35.466025,3.103842,34.361908,2.889526,36.699979,,
2.749552,34.264588,3.313782,35.631723,2.654358,41.972776,2.830526,35.482928,3.10492,34.354908,2.890564,36.709478,,
2.75061,34.279389,3.314778,35.629621,2.655376,41.991175,2.831666,35.500426,3.105916,34.379807,2.89146,36.731279,,
2.751526,34.288086,3.315714,35.640123,2.656352,42.015375,2.832662,35.514327,3.106852,34.39161,2.892578,36.740976,,
2.752502,34.30909,3.316712,35.657522,2.65743,42.034975,2.833558,35.521628,3.10785,34.406308,2.893576,36.755678,,
2.753458,34.313489,3.317872,35.667021,2.658428,42.056475,2.834534,35.539427,3.108928,34.43451,2.89449,36.773378,,
2.754538,34.334389,3.318786,35.671621,2.659364,42.064276,2.83551,35.553427,3.109904,34.42981,2.895468,36.779676,,
2.755534,34.354889,3.319722,35.691122,2.66038,42.082876,2.836568,35.575427,3.11086,34.443409,2.89679,36.802679,,
2.75647,34.356186,3.32072,35.696821,2.661478,42.110678,2.837566,35.585028,3.111816,34.461407,2.897542,36.815576,,
2.757488,34.375187,3.32186,35.711122,2.662414,42.125677,2.838522,35.589625,3.112956,34.476307,2.898498,36.832078,,
2.758566,34.395787,3.322774,35.715624,2.66335,42.142176,2.839538,35.607325,3.113892,34.49181,2.899456,36.853776,,
2.759582,34.402588,3.32373,35.745722,2.664368,42.169077,2.840618,35.625727,3.114868,34.49231,2.900636,36.862779,,
2.760498,34.417889,3.324768,35.741224,2.665466,42.166376,2.841574,35.638625,3.115866,34.523007,2.90155,36.874979,,
2.761596,34.440289,3.325826,35.762022,2.666444,42.189177,2.84253,35.646525,3.116924,34.53571,2.902506,36.896276,,
2.762574,34.44999,3.326782,35.767824,2.66738,42.198175,2.843486,35.662226,3.1179,34.544308,2.903504,36.919576,,
2.76359,34.452889,3.327738,35.782923,2.668376,42.226175,2.844626,35.680727,3.118856,34.553009,2.904602,36.928777,,
2.764506,34.474289,3.328716,35.794424,2.669474,42.236074,2.845582,35.693125,3.119854,34.57581,2.905538,36.937479,,
2.765462,34.485287,3.329896,35.803224,2.67041,42.256975,2.846578,35.701327,3.120932,34.57581,2.906494,36.962076,,
2.766642,34.502389,3.33079,35.823522,2.671366,42.274977,2.847494,35.712428,3.121908,34.594208,2.907512,36.975378,,
2.767496,34.516789,3.331726,35.832521,2.672322,42.291277,2.848634,35.726626,3.122904,34.615807,2.90859,36.991479,,
2.768494,34.520787,3.332662,35.842924,2.673482,42.303278,2.849568,35.743525,3.12382,34.620808,2.909546,36.997877,,
2.76945,34.545189,3.333782,35.859423,2.674418,42.332575,2.850546,35.749827,3.12494,34.630707,2.910564,37.025476,,
2.77065,34.551587,3.334778,35.865824,2.675394,42.348474,2.851502,35.762026,3.125916,34.63971,2.911478,37.030477,,
2.771504,34.570389,3.335734,35.886621,2.676372,42.358877,2.85262,35.779326,3.126892,34.667008,2.912598,37.033277,,
2.772502,34.577187,3.33671,35.895021,2.67747,42.373678,2.853598,35.787726,3.127828,34.67141,2.913554,37.057977,,
2.773458,34.591088,3.33787,35.910124,2.678426,42.384275,2.854594,35.814925,3.128926,34.680107,2.914552,37.079179,,
2.774618,34.612588,3.338786,35.920221,2.679526,42.419077,2.855652,35.815928,3.129904,34.69851,2.915508,37.099279,,
2.775534,34.619389,3.339784,35.935022,2.680298,42.437277,2.856608,35.838828,3.13088,34.699707,2.916646,37.108476,,
2.77647,34.639287,3.340718,35.945124,2.681458,42.452375,2.857584,35.849226,3.131876,34.719208,2.917542,37.117078,,
2.777506,34.64169,3.341838,35.955622,2.682434,42.468077,2.858542,35.856627,3.132956,34.735009,2.918518,37.128278,,
2.778586,34.663788,3.342794,35.976923,2.68337,42.492777,2.85966,35.882926,3.133912,34.757008,2.919454,37.147279,,
2.779542,34.678189,3.34373,35.990824,2.684346,42.494276,2.860596,35.888728,3.134888,34.76521,2.920594,37.157579,,
2.780498,34.684689,3.344768,36.000723,2.685486,42.528376,2.861634,35.908026,3.135824,34.775807,2.92161,37.170976,,
2.781576,34.701989,3.345846,36.014021,2.686422,42.538076,2.86255,35.913825,3.136942,34.796208,2.922506,37.184179,,
2.782532,34.710389,3.346822,36.025824,2.687378,42.562975,2.863486,35.934428,3.13794,34.80621,2.923524,37.206579,,
2.783528,34.735688,3.347758,36.041624,2.688334,42.568575,2.864666,35.944327,3.138876,34.82111,2.924602,37.217176,,
2.784444,34.737389,3.348734,36.055323,2.689412,42.595076,2.8656,35.962126,3.139812,34.832207,2.925558,37.232976,,
2.785584,34.760888,3.349792,36.066824,2.690492,42.612276,2.866536,35.979426,3.14095,34.842007,2.926514,37.246179,,
2.78658,34.77699,3.35081,36.082022,2.691366,42.630175,2.867534,36.003027,3.141968,34.85471,2.92747,37.252378,,
2.787558,34.782486,3.351766,36.082224,2.692342,42.647276,2.868612,36.011626,3.142884,34.876107,2.92865,37.282476,,
2.788514,34.792687,3.352722,36.094423,2.693502,42.659975,2.86965,36.023425,3.1438,34.884808,2.929546,37.295278,,
2.78949,34.808789,3.353882,36.107122,2.694458,42.682875,2.870566,36.047225,3.144958,34.897309,2.930502,37.299978,,
2.790548,34.820687,3.354756,36.125524,2.695394,42.689077,2.871664,36.050627,3.145956,34.92511,2.931518,37.313177,,
2.791504,34.840989,3.355734,36.135023,2.69635,42.718077,2.87262,36.076727,3.146872,34.930909,2.932598,37.335878,,
2.79246,34.845688,3.35673,36.143022,2.697428,42.730875,2.873576,36.092425,3.147848,34.946209,2.933574,37.352777,,
2.793458,34.865387,3.35785,36.153322,2.698426,42.752676,2.874634,36.103625,3.148966,34.943608,2.93453,37.366479,,
2.794596,34.878289,3.358806,36.179624,2.699382,42.765478,2.875488,36.110327,3.149964,34.969208,2.935526,37.378679,,
2.795552,34.88609,3.359762,36.180624,2.700358,42.782976,2.876668,36.141127,3.150858,34.988907,2.936544,37.394376,,
2.79657,34.904687,3.360678,36.193724,2.701518,42.807478,2.877604,36.149226,3.151816,34.995808,2.937622,37.407476,,
2.797424,34.927689,3.361796,36.204622,2.702434,42.810976,2.87856,36.183424,3.152996,35.01471,2.938518,37.418478,,
2.798646,34.932187,3.362834,36.218622,2.70335,42.842478,2.879516,36.180228,3.15391,35.026207,2.939474,37.448678,,
2.79954,34.944687,3.36377,36.230921,2.704366,42.863375,2.880636,36.199625,3.154866,35.03611,2.940592,37.453477,,
2.800516,34.965687,3.364726,36.250723,2.705486,42.885275,2.881632,36.209128,3.155824,35.039509,2.941528,37.483076,,
2.801474,34.97939,3.365824,36.260523,2.706442,42.892878,2.882548,36.227625,3.156942,35.06271,2.942526,37.492177,,
2.802572,34.99099,3.366822,36.268824,2.707398,42.913977,2.883546,36.239028,3.15796,35.066109,2.943522,37.503976,,
2.80361,35.003689,3.367778,36.285623,2.708354,42.930777,2.884644,36.253527,3.158854,35.07631,2.944622,37.512178,,
2.804524,35.01299,3.368754,36.297224,2.709432,42.949778,2.88558,36.263827,3.159832,35.091008,2.945556,37.534376,,
2.805542,35.02649,3.369914,36.310522,2.710408,42.963076,2.886556,36.279528,3.161012,35.100407,2.946534,37.558877,,
2.80658,35.046387,3.37085,36.320024,2.711386,42.984674,2.887512,36.295126,3.161906,35.118409,2.94747,37.565679,,
2.807556,35.055588,3.371746,36.331823,2.712342,42.998278,2.888692,36.303027,3.162882,35.132107,2.948608,37.578176,,
2.808512,35.068387,3.372722,36.345323,2.713522,43.022276,2.889608,36.313326,3.16384,35.151207,2.949606,37.596979,,
2.80949,35.089989,3.37386,36.369524,2.714458,43.040075,2.890564,36.332125,3.164998,35.156407,2.950582,37.611379,,
2.810648,35.105988,3.374796,36.374723,2.715352,43.047277,2.891562,36.342227,3.165914,35.168908,2.951498,37.621976,,
2.811584,35.111588,3.375754,36.384321,2.71635,43.062777,2.89264,36.364626,3.16687,35.187508,2.952616,37.642477,,
2.81252,35.135789,3.37675,36.402223,2.717428,43.083475,2.893596,36.371127,3.167846,35.19711,2.953594,37.657377,,
2.813476,35.145089,3.377848,36.413824,2.718546,43.100977,2.894552,36.391528,3.169006,35.210007,2.95453,37.665979,,
2.814556,35.160088,3.378846,36.418623,2.719462,43.122675,2.89567,36.398825,3.169922,35.230008,2.955546,37.680078,,
2.815532,35.170189,3.379782,36.434622,2.720358,43.139677,2.896688,36.414526,3.170838,35.224308,2.956624,37.695878,,
2.816548,35.187687,3.380738,36.453524,2.721476,43.154375,2.897604,36.435427,3.171876,35.249009,2.957622,37.713476,,
2.817526,35.213688,3.381856,36.466822,2.722392,43.173277,2.89856,36.438128,3.172954,35.265709,2.958516,37.730478,,
2.818664,35.20929,3.382812,36.475721,2.723368,43.197477,2.89972,36.448126,3.17393,35.269608,2.959494,37.737878,,
2.81956,35.231186,3.38377,36.483622,2.724406,43.212576,2.900656,36.459628,3.174866,35.283207,2.960632,37.768976,,
2.820536,35.246087,3.384746,36.498922,2.725546,43.227674,2.901612,36.479426,3.175802,35.301007,2.96163,37.775079,,
2.821492,35.264187,3.385864,36.498224,2.726462,43.248278,2.902548,36.491625,3.176962,35.315007,2.962546,37.782876,,
2.822612,35.27929,3.386882,36.520624,2.727418,43.269175,2.903686,36.496928,3.177918,35.32301,2.963542,37.811479,,
2.823528,35.290688,3.387776,36.542723,2.728374,43.281477,2.904684,36.510825,3.178914,35.343907,2.96462,37.816476,,
2.824524,35.298287,3.388734,36.560324,2.729534,43.301977,2.90566,36.528826,3.17983,35.357209,2.965596,37.829278,,
2.825542,35.317589,3.389872,36.570124,2.73051,43.322477,2.906576,36.526526,3.18097,35.37381,2.966554,37.846578,,
2.82662,35.329388,3.390828,36.583921,2.731404,43.324278,2.907694,36.554224,3.181946,35.385308,2.96753,37.859277,,
2.827576,35.346489,3.391784,36.586824,2.732382,43.358778,2.908652,36.563227,3.182882,35.39011,2.968608,37.874479,,
2.828532,35.357087,3.392782,36.605524,2.73348,43.374678,2.909608,36.587927,3.18392,35.418507,2.969584,37.896879,,
2.829508,35.365689,3.39386,36.607523,2.734456,43.388975,2.910584,36.591326,3.184978,35.423607,2.970602,37.904378,,
2.830608,35.379788,3.394816,36.627222,2.735434,43.410078,2.911744,36.610426,3.185934,35.432808,2.971518,37.921579,,
2.831604,35.405789,3.395834,36.635122,2.73637,43.425676,2.912638,36.625426,3.18693,35.451409,2.972636,37.932176,,
2.83254,35.411686,3.396728,36.655821,2.737468,43.434877,2.913656,36.640025,3.187866,35.466408,2.973634,37.944177,,
2.833496,35.430687,3.397868,36.665522,2.738444,43.455576,2.914592,36.644827,3.188966,35.476109,2.974568,37.962476,,
2.834636,35.441987,3.398824,36.679823,2.73942,43.467577,2.91569,36.668627,3.189922,35.486908,2.975504,37.979478,,
2.835572,35.461888,3.39978,36.692324,2.740356,43.479776,2.916666,36.680827,3.190938,35.513607,2.976644,37.992776,,
2.836548,35.477589,3.400778,36.702322,2.741456,43.500578,2.917582,36.697226,3.191854,35.527909,2.977642,38.004579,,
2.837444,35.49659,3.401876,36.720423,2.742452,43.519678,2.91862,36.711928,3.192974,35.52591,2.978598,38.024278,,
2.838684,35.496087,3.402792,36.740923,2.743408,43.528078,2.919698,36.725226,3.19397,35.544407,2.979512,38.040678,,
2.83962,35.517788,3.403808,36.761022,2.744364,43.550775,2.920716,36.743426,3.194906,35.562607,2.980612,38.049276,,
2.840576,35.536488,3.404786,36.764723,2.745566,43.566477,2.921632,36.759825,3.195862,35.576508,2.981588,38.057977,,
2.841492,35.54839,3.405864,36.776121,2.74646,43.578577,2.922568,36.768324,3.196982,35.58321,2.982544,38.076978,,
2.842632,35.559388,3.40688,36.805323,2.747416,43.587675,2.923706,36.783328,3.197938,35.59861,2.98352,38.092176,,
2.843568,35.582787,3.407796,36.810324,2.748414,43.605276,2.924724,36.805026,3.198954,35.607407,2.98468,38.106176,,
2.844564,35.590188,3.408752,36.826422,2.749492,43.628977,2.92568,36.812327,3.19987,35.632607,2.985576,38.117479,,
2.84552,35.606789,3.409832,36.841921,2.750428,43.652178,2.926554,36.835726,3.20101,35.63921,2.986552,38.125978,,
2.84666,35.604786,3.410828,36.860121,2.751466,43.656877,2.927694,36.842726,3.201946,35.657509,2.987508,38.145978,,
2.847576,35.632588,3.411764,36.873022,2.75238,43.672876,2.92865,36.858828,3.202902,35.663308,2.988648,38.166177,,
2.848532,35.649888,3.41276,36.889421,2.753458,43.685476,2.929606,36.868025,3.203878,35.687607,2.989604,38.181478,,
2.849488,35.65149,3.41392,36.906622,2.754416,43.699175,2.930522,36.882525,3.205038,35.70361,2.99054,38.190679,,
2.850626,35.672089,3.414816,36.917421,2.755372,43.720976,2.931682,36.899226,3.205954,35.711907,2.991558,38.204179,,
2.851584,35.69159,3.415812,36.930422,2.756328,43.730875,2.93272,36.904627,3.20691,35.71941,2.992636,38.222276,,
2.85254,35.698689,3.416768,36.938322,2.757548,43.739077,2.933614,36.931727,3.207866,35.73481,2.993592,38.240377,,
2.853556,35.717888,3.417888,36.964121,2.758444,43.751375,2.93457,36.934428,3.208944,35.746708,2.994548,38.243879,,
2.854634,35.731087,3.418824,36.971823,2.7594,43.771475,2.93569,36.957827,3.209962,35.758309,2.995504,38.256879,,
2.85557,35.744587,3.4198,36.985624,2.760376,43.782976,2.936646,36.964728,3.210918,35.77491,2.996644,38.272378,,
2.856526,35.762887,3.420798,37.002222,2.761474,43.809877,2.937642,36.970828,3.211854,35.793007,2.99762,38.286676,,
2.857462,35.777989,3.421876,37.022123,2.762532,43.809576,2.938578,36.998328,3.212992,35.793408,2.998596,38.302076,,
2.858622,35.794587,3.422892,37.029623,2.763408,43.832678,2.939738,37.011527,3.21399,35.820309,2.999512,38.310277,,
2.85962,35.800389,3.423768,37.053423,2.764364,43.843077,2.940714,37.028227,3.214906,35.826607,3.000652,38.330678,,
2.860596,35.830487,3.424764,37.057321,2.765504,43.851274,2.94163,37.033728,3.215882,35.839608,3.001608,38.340379,,
